0	ALLEUR_NMATCH_sprime_results.bed	ALL1KG_NMATCH_sprime_results.bed	ALLEUR_sprime_results.bed	ALL1KG_sprime_results.bed
Leg_fat_percentage_right.23111_irnt.bgz	0.2875468593776092	0.5845855291722831	0.08596109287534323	0.02713611214700361
Leg_pain_on_walking.4728.bgz	0.3881799460824421	0.4713095069141641	0.468214272908741	0.4077571978624567
Leg_predicted_mass_left.23118_irnt.bgz	0.9788784056934544	0.7215194501666048	0.021671404989526483	0.02802260945713298
Leg_predicted_mass_right.23114_irnt.bgz	0.8826717161411038	0.9028497797264116	0.029614223921426607	0.03925719310170525
Leisuresocial_activities:_Adult_education_class.6160_4.bgz	0.20348315546638274	0.2641812462932941	0.21830686517825812	0.3763704934642428
Leisuresocial_activities:_None_of_the_above.6160_100.bgz	0.6847475567511642	0.80718615369108	0.13406834189867858	0.2950208992165728
Leisuresocial_activities:_Other_group_activity.6160_5.bgz	0.4512841299709115	0.3120727620243396	0.5252604381060204	0.33127517476196544
Leisuresocial_activities:_Pub_or_social_club.6160_2.bgz	0.9681757174663854	0.7519942466322598	0.4391612883471866	0.31825636000151825
Leisuresocial_activities:_Religious_group.6160_3.bgz	0.9964694062262458	0.6923282104731662	0.02558207966686233	0.030351259098144
Leisuresocial_activities:_Sports_club_or_gym.6160_1.bgz	0.6363122994664665	0.3542799774454624	0.7229999089702962	0.9109150923247596
Length_of_time_at_current_address.699_irnt.bgz	0.7412679044323259	0.8046533815148091	0.2889453682482881	0.15998878799618044
Lifetime_number_of_sexual_partners.2149.bgz	0.4559338523416029	0.6124484606996157	0.04556581662865188	0.0735263318658834
Light_smokers,_at_least_100_smokes_in_lifetime.2644.bgz	0.3077758112234781	0.24957799124629104	0.5322401714795288	0.3543980675285928
Loneliness,_isolation.2020.bgz	0.8287299853433178	0.8553978535550011	0.12778466459443855	0.15106824522501605
Long-standing_illness,_disability_or_infirmity.2188.bgz	0.07049886919539505	0.12174432225009756	0.952871684198424	0.7863484406916245
Lymphocyte_count.30120_irnt.bgz	0.051206851246406726	0.0782849867778033	0.5817481114318008	0.7176736178527867
Lymphocyte_percentage.30180_irnt.bgz	0.3915783658127826	0.4882002649731874	0.4845229183412319	0.4225483824062419
Major_dietary_changes_in_the_last_5_years:_No.1538_0.bgz	0.746694473288599	0.6564544323793366	0.4949707746480653	0.6140612515407518
Major_dietary_changes_in_the_last_5_years:_Yes,_because_of_illness.1538_1.bgz	0.7561180027879894	0.8470964885591978	0.9396638629631358	0.8939536569235603
Major_dietary_changes_in_the_last_5_years:_Yes,_because_of_other_reasons.1538_2.bgz	0.80801398594626	0.8572124089224978	0.8972218819411717	0.9834672433775548
Maternal_smoking_around_birth.1787.bgz	0.661825064036742	0.9213073740380776	0.3267627135723463	0.2630404611762242
Mean_corpuscular_haemoglobin_concentration.30060_irnt.bgz	0.2940655914491338	0.4420502195659849	0.029231455186007213	0.14751189429457914
Mean_time_to_correctly_identify_matches.20023_irnt.bgz	0.6814861994453706	0.4994055642196506	0.0857117408271887	0.024060948520948658
Medication_for_cholesterol,_blood_pressure,_diabetes,_or_take_exogenous_hormones:_Blood_pressure_medication.6153_2.bgz	0.715702411996616	0.6521696783659141	0.3045593951202758	0.3622411251275113
Medication_for_cholesterol,_blood_pressure,_diabetes,_or_take_exogenous_hormones:_Cholesterol_lowering_medication.6153_1.bgz	0.7273582132282803	0.5339272766059325	0.2363199978595717	0.15479079014030306
Medication_for_cholesterol,_blood_pressure,_diabetes,_or_take_exogenous_hormones:_None_of_the_above.6153_100.bgz	0.9885141318383166	0.9198406567925976	0.09021991147925376	0.15063114619664916
Medication_for_cholesterol,_blood_pressure_or_diabetes:_Blood_pressure_medication.6177_2.bgz	0.3874311070477905	0.6088733716625727	0.07335154954847715	0.2058807464221719
Medication_for_cholesterol,_blood_pressure_or_diabetes:_Cholesterol_lowering_medication.6177_1.bgz	0.10854569475610996	0.09296261101367821	0.016375258195006195	0.011621096707390236
Medication_for_cholesterol,_blood_pressure_or_diabetes:_None_of_the_above.6177_100.bgz	0.4843459818320968	0.5235704948929786	0.1586218899082272	0.1753106648781034
Medication_for_pain_relief,_constipation,_heartburn:_Aspirin.6154_1.bgz	0.16329115692910728	0.05689737368117605	0.6247312074671041	0.37784376975745937
Medication_for_pain_relief,_constipation,_heartburn:_Ibuprofen_e.g._Nurofen.6154_2.bgz	0.773851248691345	0.9426184131352012	0.8415648907968478	0.9869420957932415
Medication_for_pain_relief,_constipation,_heartburn:_None_of_the_above.6154_100.bgz	0.03237407798125772	0.044409489747120265	0.14787247978826082	0.17131561806825288
Medication_for_pain_relief,_constipation,_heartburn:_Omeprazole_e.g._Zanprol.6154_5.bgz	0.3758255798978791	0.4678710296022973	0.5048688532115441	0.582257947798867
Medication_for_pain_relief,_constipation,_heartburn:_Paracetamol.6154_3.bgz	0.8490441548735667	0.629677411115409	0.8878788527646362	0.4507222716757861
Milk_type_used:_Semi-skimmed.1418_2.bgz	0.5936495556289103	0.33418506892306377	0.9854662492136016	0.6663315205173426
Milk_type_used:_Skimmed.1418_3.bgz	0.7579597811645244	0.6880459496548094	0.9654482150643924	0.9871534612455805
Mineral_and_other_dietary_supplements:_Fish_oil_including_cod_liver_oil.6179_1.bgz	0.31989153774192347	0.22568120458502164	0.2263916698936409	0.31947061322894765
Mineral_and_other_dietary_supplements:_Glucosamine.6179_2.bgz	0.3196020958384685	0.3269279590307467	0.16513682950981814	0.12790949730861734
Mineral_and_other_dietary_supplements:_None_of_the_above.6179_100.bgz	0.7783084660342448	0.5295509316594502	0.20061512296481893	0.17740097229795332
Miserableness.1930.bgz	0.8628439304318651	0.8692547590779144	0.07357182091565162	0.04936009502796769
Mood_swings.1920.bgz	0.13981870382776598	0.09761701342986563	0.004233940838759567	0.0014325552588427258
Morningevening_person_chronotype.1180.bgz	0.2483923995336888	0.3246375748431917	0.6946982815778724	0.9487303936392693
Mouthteeth_dental_problems:_Bleeding_gums.6149_3.bgz	0.2671382653445565	0.3715204802188336	0.980199386779329	0.7440103991017258
Mouthteeth_dental_problems:_Dentures.6149_6.bgz	0.988514394200104	0.9683748534960992	0.19044927945084705	0.14491299780629013
Mouthteeth_dental_problems:_Mouth_ulcers.6149_1.bgz	0.14084148216513875	0.16812943510401196	0.28011318098251914	0.3466115425207401
Mouthteeth_dental_problems:_None_of_the_above.6149_100.bgz	0.7609362714044307	0.8338895289278307	0.24654040948380865	0.18825505413480795
Nap_during_day.1190.bgz	0.23206450934285666	0.16714011689689764	0.08631598811577852	0.05515430995273868
Nerve,_nerve_root_and_plexus_disorders.G6_NERPLEX.bgz	0.884417418983874	0.9310627736467924	0.7211015365491797	0.7196829660452821
Nervous_feelings.1970.bgz	0.025593278798881527	0.007855889898029591	0.003810754412596889	0.0013319219265957262
Neuroticism_score.20127_irnt.bgz	0.5072980269385288	0.5343241232612681	0.025089950197034798	0.02063244070589497
Neutrophill_count.30140_irnt.bgz	0.6490848280287598	0.5344565712488132	0.004788798010150658	0.021532569912350613
Neutrophill_percentage.30200_irnt.bgz	0.9784635313204748	0.7691520635615501	0.0704356821545384	0.04925246863034791
Never_eat_eggs,_dairy,_wheat,_sugar:_I_eat_all_of_the_above.6144_5.bgz	0.4588694198492898	0.5829962651658632	0.14489060026791814	0.2652837659234723
Never_eat_eggs,_dairy,_wheat,_sugar:_Sugar_or_foodsdrinks_containing_sugar.6144_4.bgz	0.9304714662947215	0.8557276272507914	0.4590681775274603	0.7426919031406549
Non-cancer_illness_code,_self-reported:_angina.20002_1074.bgz	0.9791557112918732	0.7312439535356698	0.38935015358768293	0.7427444964192019
Non-cancer_illness_code,_self-reported:_asthma.20002_1111.bgz	0.505559892234196	0.4059369565116787	0.4182700973933096	0.4620506971220393
Non-cancer_illness_code,_self-reported:_depression.20002_1286.bgz	0.9484557952571242	0.6413435009172741	0.22575957563122265	0.11445074517301695
Non-cancer_illness_code,_self-reported:_diabetes.20002_1220.bgz	0.3664919353052156	0.5244561673658416	0.9398856575626084	0.847454084851347
Non-cancer_illness_code,_self-reported:_hayfeverallergic_rhinitis.20002_1387.bgz	0.5395128373570053	0.5671291214030406	0.9179182945097516	0.7711282459105192
Non-cancer_illness_code,_self-reported:_high_cholesterol.20002_1473.bgz	0.09572097855079713	0.0748588082684437	0.028383538011231887	0.0159910377398836
Non-cancer_illness_code,_self-reported:_hypertension.20002_1065.bgz	0.7360096274575586	0.9331148251209882	0.06122019895364893	0.10215588162001496
Non-cancer_illness_code,_self-reported:_osteoarthritis.20002_1465.bgz	0.4905950710245808	0.3585912012783822	0.0721654391746025	0.04800080104497911
Number_of_daysweek_of_moderate_physical_activity_10+_minutes.884.bgz	0.13713729269766484	0.2578814940895594	0.012936287443007484	0.0350541471999498
Number_of_daysweek_of_vigorous_physical_activity_10+_minutes.904.bgz	0.10130469345893256	0.31353162413417324	0.036523473308858405	0.1843057099044388
Number_of_daysweek_walked_10+_minutes.864.bgz	0.31502672436231816	0.1586201619437674	0.04544070478292647	0.07475540150633554
Number_of_fluid_intelligence_questions_attempted_within_time_limit.20128.bgz	0.3591100276755307	0.23537621071242595	0.04663452619727473	0.010088984283740877
Number_of_incorrect_matches_in_round.399_irnt.bgz	0.4504863913516314	0.5811595030311469	0.1295792653511981	0.17540745532444169
Number_of_live_births.2734.bgz	0.3538546425243364	0.29261683754657125	0.3710060478406321	0.2286193165712835
Number_of_operations,_self-reported.136.bgz	0.22099297796865766	0.34677256867586514	0.6578924370999573	0.4287088449430417
Number_of_self-reported_non-cancer_illnesses.135.bgz	0.934698264312278	0.8591432107931406	0.08596145394509835	0.08739176879719651
Number_of_treatmentsmedications_taken.137.bgz	0.21813574046483414	0.3113048288650465	0.6704199906308361	0.6871703470593333
Number_of_vehicles_in_household.728.bgz	0.8043089142955046	0.9622402884286162	0.7636729232661014	0.5610237306597061
Other_joint_disorders.M13_OTHERJOINT.bgz	0.2532176838971672	0.17114396894601394	0.3108688120044177	0.305233364894945
Other_serious_medical_conditiondisability_diagnosed_by_doctor.2473.bgz	0.6417288896847098	0.4341495723115588	0.9544564291968252	0.792277836525571
Overall_health_rating.2178.bgz	0.8531872951717194	0.7839989343495037	0.11447733948716254	0.11630875526564445
Own_or_rent_accommodation_lived_in:_Own_outright_by_you_or_someone_in_your_household.680_1.bgz	0.6301519532890565	0.861777617107937	0.24852992557410736	0.34908263869977896
Own_or_rent_accommodation_lived_in:_Rent_-_from_local_authority,_local_council,_housing_association.680_3.bgz	0.7844341804135107	0.8321574558330398	0.5073015950137674	0.2916752460443289
Pain_types_experienced_in_last_month:_Back_pain.6159_4.bgz	0.7445118532608797	0.8262217884978202	0.30611354534535146	0.233898216290813
Pain_types_experienced_in_last_month:_Headache.6159_1.bgz	0.7967427709400698	0.9442778187783868	0.6882758532170578	0.5293443928709552
Pain_types_experienced_in_last_month:_Hip_pain.6159_6.bgz	0.6282964909587901	0.43426282454253096	0.3266858343410631	0.2524457521923731
Pain_types_experienced_in_last_month:_Knee_pain.6159_7.bgz	0.9983098376647782	0.7582408743140598	0.4185957627707991	0.6240382926546757
Pain_types_experienced_in_last_month:_Neck_or_shoulder_pain.6159_3.bgz	0.6140976003398928	0.4613731933108952	0.10144160118002704	0.07675839964478824
Pain_types_experienced_in_last_month:_None_of_the_above.6159_100.bgz	0.21411677110229327	0.2363067061709033	0.020094933159503062	0.011525936034852552
Pain_types_experienced_in_last_month:_Stomach_or_abdominal_pain.6159_5.bgz	0.5091889982140407	0.5391474958792393	0.8431278500478686	0.9128164058416246
Past_tobacco_smoking.1249.bgz	0.6024149053285992	0.67292623339301	0.23212199083913154	0.16711202023773872
Peak_expiratory_flow_PEF.3064_irnt.bgz	0.04025844271120745	0.07302610898751638	0.0011280517097481035	0.0009640826047542718
Phosphate_mmolL.30810_irnt.gz	0.4864739456439477	0.5552535703131875	0.1365567794629104	0.16466527172869125
Physically_abused_by_family_as_a_child.20488.bgz	0.10204376878530284	0.11451042261726332	0.5159504642065391	0.4359851058776807
Plays_computer_games.2237.bgz	0.515768223385685	0.3524932238455273	0.3775906171999458	0.4576921813189832
Potassium_in_urine.30520_irnt.bgz	0.4804525609524264	0.4931091753689229	0.06278604904410262	0.08014015063445942
Pulse_rate.4194_irnt.bgz	0.8402793010614029	0.4847557057998682	0.40645952309588185	0.9138661173147788
Pulse_rate,_automated_reading.102_irnt.bgz	0.28741439216922604	0.9041068080391228	0.03834003294438971	0.5917320250321254
Pulse_wave_reflection_index.4195_irnt.bgz	0.13439407437887232	0.09079118468549059	0.6366004355456548	0.4206859967771784
Qualifications:_A_levelsAS_levels_or_equivalent.6138_2.bgz	0.8877224906466198	0.7521313992440589	0.008234813116610083	0.010390737309911968
Qualifications:_College_or_University_degree.6138_1.bgz	0.6407932481165614	0.5942216205814618	0.006697461017303706	0.005425676013330728
Qualifications:_None_of_the_above.6138_100.bgz	0.3136332844137761	0.13480357090007994	0.0008815786978647156	0.0001459670129983597
Qualifications:_NVQ_or_HND_or_HNC_or_equivalent.6138_5.bgz	0.9548051610668308	0.9336670010423762	0.21104517863076103	0.3892860802927313
Qualifications:_O_levelsGCSEs_or_equivalent.6138_3.bgz	0.016170238278946245	0.01065326790597267	0.00017885425976593827	0.0001169112974365449
Qualifications:_Other_professional_qualifications_eg:_nursing,_teaching.6138_6.bgz	0.06356083088780333	0.06901963198152156	0.0014068148535808487	0.0015948234240279412
Reason_for_glassescontact_lenses:_For_short-sightedness,_i.e._only_or_mainly_for_distance_viewing_such_as_driving,_cinema_etc_called_myopia.6147_1.bgz	0.8180783060935422	0.5632746620253708	0.7288327159029534	0.526228904966217
Reason_for_reducing_amount_of_alcohol_drunk:_Health_precaution.2664_3.bgz	0.3855933357219719	0.34275179836677816	0.649811121926527	0.703539933240453
Recent_feelings_of_tiredness_or_low_energy.20519.bgz	0.7114525009951733	0.6001404879835499	0.2617739167693303	0.17782153045953775
Red_blood_cell_erythrocyte_count.30010_irnt.bgz	0.4538297095443456	0.5265846659402541	0.11380407092914692	0.5615687363404096
Red_blood_cell_erythrocyte_distribution_width.30070_irnt.bgz	0.8773335012647139	0.5558059755486204	0.41469124360834064	0.8567317839629321
Relative_age_of_first_facial_hair.2375.bgz	0.07992180541705943	0.13793060833592313	0.19143320238580092	0.3231319760328659
Relative_age_voice_broke.2385.bgz	0.3411916922991829	0.3629765047077421	0.4781795596866754	0.5729097699588692
Risk_taking.2040.bgz	0.2464596231579939	0.21091255912068305	0.6093380634197259	0.5228499259147785
Salad__raw_vegetable_intake.1299.bgz	0.574370285528285	0.5750146969859011	0.8098226962535626	0.6345782978602389
Salt_added_to_food.1478.bgz	0.3471875439247445	0.2699960788489214	0.003404042647730538	0.0005489547858522095
Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression.2100.bgz	0.7517918205418864	0.739636308163708	0.5147361434495272	0.6025806264943538
Seen_doctor_GP_for_nerves,_anxiety,_tension_or_depression.2090.bgz	0.6661882946365196	0.986320000691655	0.1890728270509244	0.10275046772957444
Sensitivity__hurt_feelings.1950.bgz	0.13836082183130774	0.18460654229680465	0.04774967829850605	0.0700873711705003
Sitting_height.20015_irnt.bgz	0.930786701095162	0.7907063303285614	0.17290284449101986	0.11702663020094327
Sleep_duration.1160.bgz	0.16032838833459415	0.10911721197585536	0.005878413008310762	0.0013874581569722911
Sleeplessness__insomnia.1200.bgz	0.4256734174302813	0.5171478516471599	0.032416402762508435	0.04113508570231337
Smoking_status:_Current.20116_2.bgz	0.9428930475708444	0.6500478335086265	0.08807934284037881	0.05075201131819502
Smoking_status:_Never.20116_0.bgz	0.5331076089941712	0.5628417779855461	0.18557175828189887	0.16668939052492387
Smoking_status:_Previous.20116_1.bgz	0.949393377961643	0.9895349209637584	0.1159289799642097	0.10967172608351657
Snoring.1210.bgz	0.6029470063651601	0.675447810449544	0.5981494042639516	0.35391538009617884
Sodium_in_urine.30530_irnt.bgz	0.36122604015254056	0.5315825057753172	0.008061595454177185	0.009945023864985527
Spells_in_hospital.41235.bgz	0.4186798719505066	0.36264850913681457	0.8151931895246058	0.9245329707385218
Spherical_power_left.5085_irnt.bgz	0.17550564221971138	0.15393526921997455	0.02211915289756616	0.03392400583726776
Spherical_power_right.5084_irnt.bgz	0.30003182444810217	0.3133599241237982	0.030999031811465613	0.04047383325941757
Spread_type:_Butterspreadable_butter.1428_1.bgz	0.6199907122190114	0.5324835874052619	0.9893659631056436	0.9964579184737468
Spread_type:_Neverrarely_use_spread.1428_0.bgz	0.15849293437657455	0.12164897256781106	0.6353641082882111	0.6440629566357853
Spread_type:_Other_type_of_spreadmargarine.1428_3.bgz	0.7922050251542152	0.8577263066721083	0.5360481913150044	0.4840449363076922
Standing_height.50_irnt.bgz	0.9543255448015068	0.9410913499763162	0.1959078245161208	0.19523580080860065
Substances_taken_for_depression:_Medication_prescribed_to_you_for_at_least_two_weeks.20546_3.bgz	0.9745098745068788	0.6428427565837841	0.4204529240896081	0.23704647438131835
Suffer_from_nerves.2010.bgz	0.2929017441125225	0.18563663617040654	0.015410569092151896	0.00793998667980226
Symptoms,_signs_and_abnormal_clinical_and_laboratory_findings,_not_elsewhere_classified.XVIII_MISCFINDINGS.bgz	0.5771910385978157	0.7677589015156111	0.17848908176936276	0.2665944143346386
Systolic_blood_pressure,_automated_reading.4080_irnt.bgz	0.9127191346814488	0.7006524961324669	0.14485721081254388	0.03197196856575963
Taking_other_prescription_medications.2492.bgz	0.1228362492263864	0.24088804500131805	0.824490842776985	0.77582031122474
Tea_intake.1488_irnt.bgz	0.08853280268353998	0.0289836571060007	0.6855884940488529	0.5180278331415819
Tense__highly_strung.1990.bgz	0.5162271023977195	0.6625325210425903	0.2928782738450764	0.1909694727847695
Testosterone_nmolL.30850_irnt.gz	0.9118779463502128	0.8318232273465795	0.4888603722760464	0.5261840211045449
Time_spend_outdoors_in_summer.1050.bgz	0.4604550759076362	0.3571701463874343	0.0028317095466452477	0.0009009907591525129
Time_spent_driving.1090.bgz	0.726551996776177	0.8216981360664677	0.3607802418793157	0.3961718569239568
Time_spent_outdoors_in_winter.1060.bgz	0.8199187474642134	0.8361944557006706	0.19098015059924592	0.05300886823422918
Time_spent_using_computer.1080.bgz	0.558041490188316	0.4696651596670446	0.035631076391515484	0.02285700233956844
Time_spent_watching_television_TV.1070.bgz	0.9840091480846376	0.8918095959042558	0.03651542625788885	0.04555411186378496
Time_to_complete_round.400_irnt.bgz	0.28991462494307824	0.7223621508321838	0.005055334391650561	0.034680453151146456
Tinnitus:_No,_never.4803_0.bgz	0.24649594495873065	0.16193893851463062	0.5509615420656426	0.4731669365543632
Tobacco_smoking:_Ex-smoker.22506_113.bgz	0.8931281877583322	0.8571821864116158	0.3405402679545637	0.4181618086811191
Tobacco_smoking:_Never_smoked.22506_114.bgz	0.7984067060462114	0.7783360131841499	0.21256017259905385	0.3235473640799757
Total_protein_gL.30860_irnt.gz	0.4442503139851797	0.4470135367328559	0.08883157231089206	0.1300955332190216
Townsend_deprivation_index_at_recruitment.189_irnt.bgz	0.19763413009487166	0.2932218906847378	0.012160510009748243	0.01864449089305179
Treatmentmedication_code:_amlodipine.20003_1140879802.bgz	0.2386557858780191	0.3406167135504921	0.17158161924223175	0.3080013729723074
Treatmentmedication_code:_aspirin.20003_1140868226.bgz	0.14906093392950154	0.03619182386961623	0.6492661237842405	0.32130682607656313
Treatmentmedication_code:_atenolol.20003_1140866738.bgz	0.18688363492425847	0.17036827883038916	0.12203684683721153	0.14470912443609746
Treatmentmedication_code:_bendroflumethiazide.20003_1141194794.bgz	0.13012278526951798	0.12449125945337047	0.024006176465039584	0.02514108868741521
Treatmentmedication_code:_ibuprofen.20003_1140871310.bgz	0.9956386294299404	0.6247683872121984	0.9332451548947636	0.6675514396482845
Treatmentmedication_code:_omeprazole.20003_1140865634.bgz	0.33249503930593305	0.40415280381292823	0.36097441806052627	0.4416057987087959
Treatmentmedication_code:_paracetamol.20003_2038460150.bgz	0.649934214913957	0.24669160168197066	0.8120274567165773	0.4227718552247077
Treatmentmedication_code:_ramipril.20003_1140860806.bgz	0.27913290300451205	0.21395230245900376	0.08493037508839095	0.04061061290654126
Treatmentmedication_code:_simvastatin.20003_1140861958.bgz	0.2623154926253207	0.2877018098343319	0.04449321064002534	0.038367244359057834
Trouble_falling_or_staying_asleep,_or_sleeping_too_much.20517.bgz	0.24084365522844536	0.1629073232806873	0.7884489832063325	0.6649632443164764
Trunk_fat-free_mass.23129_irnt.bgz	0.5987920049074442	0.4680914373642366	0.0013162860265112165	0.005229085653750115
Trunk_fat_mass.23128_irnt.bgz	0.6281434646941384	0.9879962339564516	0.08488286789568941	0.06726979519725489
Trunk_fat_percentage.23127_irnt.bgz	0.5791010094555049	0.8878582715702243	0.10450377719528972	0.09751103651323098
Trunk_predicted_mass.23130_irnt.bgz	0.5846692030648963	0.4519241834654256	0.0012941573193045693	0.004789790130285271
Types_of_physical_activity_in_last_4_weeks:_Heavy_DIY_eg:_weeding,_lawn_mowing,_carpentry,_digging.6164_5.bgz	0.9137074890437727	0.7674409838679659	0.662714784559474	0.5437652392818341
Types_of_physical_activity_in_last_4_weeks:_Light_DIY_eg:_pruning,_watering_the_lawn.6164_4.bgz	0.8722761940395458	0.783557430187291	0.17507452633741896	0.30904357818496264
Types_of_physical_activity_in_last_4_weeks:_None_of_the_above.6164_100.bgz	0.045965162219823566	0.1566556046223587	0.012881169703713216	0.030425465043642005
Types_of_physical_activity_in_last_4_weeks:_Other_exercises_eg:_swimming,_cycling,_keep_fit,_bowling.6164_2.bgz	0.6753956722912048	0.5595924836891497	0.77932229804073	0.993593428021732
Types_of_physical_activity_in_last_4_weeks:_Strenuous_sports.6164_3.bgz	0.12876224795837268	0.05734195085606854	0.5013140357019167	0.3052822271018272
Types_of_physical_activity_in_last_4_weeks:_Walking_for_pleasure_not_as_a_means_of_transport.6164_1.bgz	0.11114272189376014	0.08682026548634712	0.009639354285409994	0.011245028274800029
Types_of_transport_used_excluding_work:_Carmotor_vehicle.6162_1.bgz	0.3995257772333063	0.2737122094603708	0.14223087035828896	0.11045890655511327
Types_of_transport_used_excluding_work:_Cycle.6162_4.bgz	0.24028601347415074	0.2634621086083215	0.6723558490711148	0.6090239746211654
Types_of_transport_used_excluding_work:_Public_transport.6162_3.bgz	0.6173483952676369	0.9869417810010505	0.3940124096996988	0.5419810381958532
Types_of_transport_used_excluding_work:_Walk.6162_2.bgz	0.06229657970630225	0.0949761783980388	0.001474689785595528	0.0052798100733499435
Urea_mmolL.30670_irnt.gz	0.5421422588432439	0.5053174732904087	0.6362195404016242	0.5720963528131469
Usual_walking_pace.924.bgz	0.4947777573969807	0.7287931539229682	0.34508699210869265	0.13603008731261246
Variation_in_diet.1548.bgz	0.3186322589931969	0.2972469599996363	0.7369397512671005	0.7944337308371779
Vascularheart_problems_diagnosed_by_doctor:_Angina.6150_2.bgz	0.9603715866699942	0.6447955033628489	0.5111231996727404	0.8763686468716291
Vascularheart_problems_diagnosed_by_doctor:_High_blood_pressure.6150_4.bgz	0.7601969394472883	0.935229777163761	0.07245561024005287	0.1260386735910663
Vascularheart_problems_diagnosed_by_doctor:_None_of_the_above.6150_100.bgz	0.4611729844376648	0.908333310672558	0.02298334539063653	0.0733210659231111
Vitamin_and_mineral_supplements:_Multivitamins_+-_minerals.6155_7.bgz	0.6691875315724106	0.4950775845849486	0.2407399606357347	0.19647737664192425
Vitamin_and_mineral_supplements:_None_of_the_above.6155_100.bgz	0.8923819008306163	0.6986215354539247	0.4343259218060581	0.3051613681882278
Waist_circumference.48_irnt.bgz	0.5470233102735675	0.9472614037019847	0.07589371898949708	0.020354048450426904
Water_intake.1528.bgz	0.4384121716254492	0.3456691322263895	0.9588542103124597	0.9350326129555816
Weight.21002_irnt.bgz	0.8292559639988515	0.4549740454156311	0.006305127820835095	0.004461129076527447
Weight.23098_irnt.bgz	0.8604865206158291	0.5017330732319505	0.007521890665621286	0.006099785762228348
Wheeze_or_whistling_in_the_chest_in_last_year.2316.bgz	0.5437989590124692	0.5374823383383429	0.21176185065682374	0.21061417497157656
White_blood_cell_leukocyte_count.30000_irnt.bgz	0.24519287826529054	0.3314233567000521	0.14078422796657772	0.2889876695054853
Whole_body_fat-free_mass.23101_irnt.bgz	0.8105206782746202	0.6199133051295864	0.005293772317619928	0.011363504892381084
Whole_body_fat_mass.23100_irnt.bgz	0.6590982455147826	0.8761083248767298	0.04943425714845083	0.022450380771128
Whole_body_water_mass.23102_irnt.bgz	0.7723503135025168	0.5796516439753739	0.004590010020417031	0.00914779752398306
Worrier__anxious_feelings.1980.bgz	0.6335243276225477	0.3510969797316316	0.06017257493460504	0.01085234813072324
Worry_too_long_after_embarrassment.2000.bgz	0.8713920147086638	0.8883874259486901	0.2678434208655182	0.2024375198553288
Year_ended_full_time_education.22501_irnt.bgz	0.4630065236047609	0.776486856998779	0.7988696509758323	0.4616157708127286
